census_name,clean_name,census_place_code,variable,sex,age,total_pop,total_pop_moe,pop_in_cook,pop_in_cook_moe,vintage
"Ford Heights village, Illinois",Ford Heights,26710,B01001_010E,Male,22 to 24 years,0,12,0,12,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_011E,Male,25 to 29 years,91,65,91,65,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_012E,Male,30 to 34 years,10,17,10,17,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_013E,Male,35 to 39 years,38,23,38,23,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_014E,Male,40 to 44 years,90,106,90,106,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_015E,Male,45 to 49 years,54,82,54,82,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_016E,Male,50 to 54 years,40,30,40,30,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_017E,Male,55 to 59 years,65,51,65,51,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_018E,Male,60 and 61 years,0,12,0,12,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_019E,Male,62 to 64 years,30,25,30,25,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_020E,Male,65 and 66 years,20,17,20,17,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_021E,Male,67 to 69 years,10,19,10,19,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_022E,Male,70 to 74 years,10,9,10,9,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_023E,Male,75 to 79 years,36,30,36,30,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_024E,Male,80 to 84 years,12,16,12,16,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_025E,Male,85 years and over,16,17,16,17,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_027E,Female,Under 5 years,29,28,29,28,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_028E,Female,5 to 9 years,91,65,91,65,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_029E,Female,10 to 14 years,83,61,83,61,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_030E,Female,15 to 17 years,29,34,29,34,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_031E,Female,18 and 19 years,0,12,0,12,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_032E,Female,20 years,0,12,0,12,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_033E,Female,21 years,13,18,13,18,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_034E,Female,22 to 24 years,12,20,12,20,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_035E,Female,25 to 29 years,153,140,153,140,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_036E,Female,30 to 34 years,42,35,42,35,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_037E,Female,35 to 39 years,30,28,30,28,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_038E,Female,40 to 44 years,24,21,24,21,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_039E,Female,45 to 49 years,52,33,52,33,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_040E,Female,50 to 54 years,47,33,47,33,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_041E,Female,55 to 59 years,30,29,30,29,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_042E,Female,60 and 61 years,38,28,38,28,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_043E,Female,62 to 64 years,56,34,56,34,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_044E,Female,65 and 66 years,14,18,14,18,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_045E,Female,67 to 69 years,16,18,16,18,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_046E,Female,70 to 74 years,51,51,51,51,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_047E,Female,75 to 79 years,57,33,57,33,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_048E,Female,80 to 84 years,19,16,19,16,2021 5 YR
"Ford Heights village, Illinois",Ford Heights,26710,B01001_049E,Female,85 years and over,16,19,16,19,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_003E,Male,Under 5 years,233,107,233,107,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_004E,Male,5 to 9 years,159,91,159,91,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_005E,Male,10 to 14 years,427,160,427,160,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_006E,Male,15 to 17 years,133,158,133,158,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_007E,Male,18 and 19 years,23,26,23,26,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_008E,Male,20 years,79,123,79,123,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_009E,Male,21 years,130,81,130,81,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_010E,Male,22 to 24 years,298,147,298,147,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_011E,Male,25 to 29 years,468,182,468,182,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_012E,Male,30 to 34 years,622,190,622,190,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_013E,Male,35 to 39 years,746,225,746,225,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_014E,Male,40 to 44 years,463,208,463,208,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_015E,Male,45 to 49 years,531,202,531,202,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_016E,Male,50 to 54 years,244,115,244,115,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_017E,Male,55 to 59 years,637,195,637,195,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_018E,Male,60 and 61 years,216,121,216,121,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_019E,Male,62 to 64 years,216,122,216,122,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_020E,Male,65 and 66 years,147,90,147,90,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_021E,Male,67 to 69 years,319,167,319,167,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_022E,Male,70 to 74 years,260,149,260,149,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_023E,Male,75 to 79 years,181,98,181,98,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_024E,Male,80 to 84 years,97,103,97,103,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_025E,Male,85 years and over,74,51,74,51,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_027E,Female,Under 5 years,497,253,497,253,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_028E,Female,5 to 9 years,232,123,232,123,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_029E,Female,10 to 14 years,198,138,198,138,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_030E,Female,15 to 17 years,191,177,191,177,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_031E,Female,18 and 19 years,50,73,50,73,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_032E,Female,20 years,46,74,46,74,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_033E,Female,21 years,142,152,142,152,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_034E,Female,22 to 24 years,233,112,233,112,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_035E,Female,25 to 29 years,654,212,654,212,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_036E,Female,30 to 34 years,654,193,654,193,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_037E,Female,35 to 39 years,569,174,569,174,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_038E,Female,40 to 44 years,487,219,487,219,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_039E,Female,45 to 49 years,480,187,480,187,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_040E,Female,50 to 54 years,606,204,606,204,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_041E,Female,55 to 59 years,601,183,601,183,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_042E,Female,60 and 61 years,249,148,249,148,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_043E,Female,62 to 64 years,265,104,265,104,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_044E,Female,65 and 66 years,354,166,354,166,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_045E,Female,67 to 69 years,401,146,401,146,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_046E,Female,70 to 74 years,311,145,311,145,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_047E,Female,75 to 79 years,158,83,158,83,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_048E,Female,80 to 84 years,94,64,94,64,2021 5 YR
"Forest Park village, Illinois",Forest Park,26935,B01001_049E,Female,85 years and over,122,78,122,78,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_003E,Male,Under 5 years,77,51,77,51,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_004E,Male,5 to 9 years,131,102,131,102,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_005E,Male,10 to 14 years,24,19,24,19,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_006E,Male,15 to 17 years,6,7,6,7,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_007E,Male,18 and 19 years,9,10,9,10,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_008E,Male,20 years,0,12,0,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_009E,Male,21 years,15,13,15,13,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_010E,Male,22 to 24 years,30,24,30,24,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_011E,Male,25 to 29 years,43,29,43,29,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_012E,Male,30 to 34 years,34,25,34,25,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_013E,Male,35 to 39 years,30,21,30,21,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_014E,Male,40 to 44 years,61,34,61,34,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_015E,Male,45 to 49 years,14,9,14,9,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_016E,Male,50 to 54 years,20,12,20,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_017E,Male,55 to 59 years,46,33,46,33,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_018E,Male,60 and 61 years,15,13,15,13,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_019E,Male,62 to 64 years,37,22,37,22,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_020E,Male,65 and 66 years,11,10,11,10,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_021E,Male,67 to 69 years,14,21,14,21,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_022E,Male,70 to 74 years,31,19,31,19,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_023E,Male,75 to 79 years,14,11,14,11,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_024E,Male,80 to 84 years,19,22,19,22,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_025E,Male,85 years and over,0,12,0,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_027E,Female,Under 5 years,95,77,95,77,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_028E,Female,5 to 9 years,18,17,18,17,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_029E,Female,10 to 14 years,52,33,52,33,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_030E,Female,15 to 17 years,10,13,10,13,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_031E,Female,18 and 19 years,0,12,0,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_032E,Female,20 years,0,12,0,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_033E,Female,21 years,2,4,2,4,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_034E,Female,22 to 24 years,8,7,8,7,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_035E,Female,25 to 29 years,31,20,31,20,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_036E,Female,30 to 34 years,73,37,73,37,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_037E,Female,35 to 39 years,36,24,36,24,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_038E,Female,40 to 44 years,15,14,15,14,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_039E,Female,45 to 49 years,19,15,19,15,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_040E,Female,50 to 54 years,21,14,21,14,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_041E,Female,55 to 59 years,49,34,49,34,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_042E,Female,60 and 61 years,45,31,45,31,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_043E,Female,62 to 64 years,25,17,25,17,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_044E,Female,65 and 66 years,3,6,3,6,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_045E,Female,67 to 69 years,48,30,48,30,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_046E,Female,70 to 74 years,20,12,20,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_047E,Female,75 to 79 years,33,24,33,24,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_048E,Female,80 to 84 years,0,12,0,12,2021 5 YR
"Forest View village, Illinois",Forest View,26987,B01001_049E,Female,85 years and over,14,10,14,10,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_003E,Male,Under 5 years,546,173,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_004E,Male,5 to 9 years,932,224,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_005E,Male,10 to 14 years,780,233,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_006E,Male,15 to 17 years,533,172,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_007E,Male,18 and 19 years,185,98,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_008E,Male,20 years,12,21,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_009E,Male,21 years,98,106,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_010E,Male,22 to 24 years,301,122,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_011E,Male,25 to 29 years,356,248,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_012E,Male,30 to 34 years,395,168,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_013E,Male,35 to 39 years,551,157,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_014E,Male,40 to 44 years,576,175,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_015E,Male,45 to 49 years,830,184,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_016E,Male,50 to 54 years,875,204,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_017E,Male,55 to 59 years,638,164,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_018E,Male,60 and 61 years,361,159,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_019E,Male,62 to 64 years,350,149,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_020E,Male,65 and 66 years,185,94,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_021E,Male,67 to 69 years,440,122,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_022E,Male,70 to 74 years,487,171,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_023E,Male,75 to 79 years,227,105,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_024E,Male,80 to 84 years,178,97,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_025E,Male,85 years and over,64,49,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_027E,Female,Under 5 years,370,171,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_028E,Female,5 to 9 years,894,246,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_029E,Female,10 to 14 years,945,243,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_030E,Female,15 to 17 years,674,195,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_031E,Female,18 and 19 years,224,142,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_032E,Female,20 years,89,71,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_033E,Female,21 years,62,58,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_034E,Female,22 to 24 years,247,115,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_035E,Female,25 to 29 years,304,147,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_036E,Female,30 to 34 years,421,125,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_037E,Female,35 to 39 years,488,143,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_038E,Female,40 to 44 years,640,193,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_039E,Female,45 to 49 years,767,195,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_040E,Female,50 to 54 years,1008,234,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_041E,Female,55 to 59 years,727,232,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_042E,Female,60 and 61 years,318,156,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_043E,Female,62 to 64 years,396,136,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_044E,Female,65 and 66 years,300,114,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_045E,Female,67 to 69 years,336,103,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_046E,Female,70 to 74 years,491,159,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_047E,Female,75 to 79 years,240,94,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_048E,Female,80 to 84 years,134,69,0,12,2021 5 YR
"Frankfort village, Illinois",Frankfort,27624,B01001_049E,Female,85 years and over,65,52,0,12,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_003E,Male,Under 5 years,568,184,568,184,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_004E,Male,5 to 9 years,381,146,381,146,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_005E,Male,10 to 14 years,948,217,948,217,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_006E,Male,15 to 17 years,342,120,342,120,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_007E,Male,18 and 19 years,105,63,105,63,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_008E,Male,20 years,96,58,96,58,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_009E,Male,21 years,55,57,55,57,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_010E,Male,22 to 24 years,387,157,387,157,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_011E,Male,25 to 29 years,645,219,645,219,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_012E,Male,30 to 34 years,941,255,941,255,2021 5 YR
"Franklin Park village, Illinois",Franklin Park,27702,B01001_013E,Male,35 to 39 years,406,149,406,149,2021 5 YR
