"zip_code","variable","sex","age","estimate"
60652,"B01001_037E","Female","35 to 39 years",1483
60652,"B01001_038E","Female","40 to 44 years",1540
60652,"B01001_039E","Female","45 to 49 years",1716
60652,"B01001_040E","Female","50 to 54 years",1510
60652,"B01001_041E","Female","55 to 59 years",1829
60652,"B01001_042E","Female","60 and 61 years",572
60652,"B01001_043E","Female","62 to 64 years",737
60652,"B01001_044E","Female","65 and 66 years",423
60652,"B01001_045E","Female","67 to 69 years",396
60652,"B01001_046E","Female","70 to 74 years",604
60652,"B01001_047E","Female","75 to 79 years",474
60652,"B01001_048E","Female","80 to 84 years",390
60652,"B01001_049E","Female","85 years and over",509
60653,"B01001_003E","Male","Under 5 years",1249
60653,"B01001_004E","Male","5 to 9 years",1009
60653,"B01001_005E","Male","10 to 14 years",1479
60653,"B01001_006E","Male","15 to 17 years",735
60653,"B01001_007E","Male","18 and 19 years",288
60653,"B01001_008E","Male","20 years",128
60653,"B01001_009E","Male","21 years",191
60653,"B01001_010E","Male","22 to 24 years",620
60653,"B01001_011E","Male","25 to 29 years",1100
60653,"B01001_012E","Male","30 to 34 years",992
60653,"B01001_013E","Male","35 to 39 years",780
60653,"B01001_014E","Male","40 to 44 years",933
60653,"B01001_015E","Male","45 to 49 years",810
60653,"B01001_016E","Male","50 to 54 years",627
60653,"B01001_017E","Male","55 to 59 years",864
60653,"B01001_018E","Male","60 and 61 years",219
60653,"B01001_019E","Male","62 to 64 years",715
60653,"B01001_020E","Male","65 and 66 years",301
60653,"B01001_021E","Male","67 to 69 years",283
60653,"B01001_022E","Male","70 to 74 years",308
60653,"B01001_023E","Male","75 to 79 years",402
60653,"B01001_024E","Male","80 to 84 years",177
60653,"B01001_025E","Male","85 years and over",132
60653,"B01001_027E","Female","Under 5 years",1653
60653,"B01001_028E","Female","5 to 9 years",1347
60653,"B01001_029E","Female","10 to 14 years",1064
60653,"B01001_030E","Female","15 to 17 years",626
60653,"B01001_031E","Female","18 and 19 years",491
60653,"B01001_032E","Female","20 years",234
60653,"B01001_033E","Female","21 years",193
60653,"B01001_034E","Female","22 to 24 years",530
60653,"B01001_035E","Female","25 to 29 years",1394
60653,"B01001_036E","Female","30 to 34 years",1591
60653,"B01001_037E","Female","35 to 39 years",1397
60653,"B01001_038E","Female","40 to 44 years",1087
60653,"B01001_039E","Female","45 to 49 years",1381
60653,"B01001_040E","Female","50 to 54 years",912
60653,"B01001_041E","Female","55 to 59 years",1277
60653,"B01001_042E","Female","60 and 61 years",430
60653,"B01001_043E","Female","62 to 64 years",569
60653,"B01001_044E","Female","65 and 66 years",323
60653,"B01001_045E","Female","67 to 69 years",512
60653,"B01001_046E","Female","70 to 74 years",626
60653,"B01001_047E","Female","75 to 79 years",506
60653,"B01001_048E","Female","80 to 84 years",359
60653,"B01001_049E","Female","85 years and over",310
60654,"B01001_003E","Male","Under 5 years",410
60654,"B01001_004E","Male","5 to 9 years",262
60654,"B01001_005E","Male","10 to 14 years",51
60654,"B01001_006E","Male","15 to 17 years",0
60654,"B01001_007E","Male","18 and 19 years",0
60654,"B01001_008E","Male","20 years",0
60654,"B01001_009E","Male","21 years",0
60654,"B01001_010E","Male","22 to 24 years",445
60654,"B01001_011E","Male","25 to 29 years",2119
60654,"B01001_012E","Male","30 to 34 years",1932
60654,"B01001_013E","Male","35 to 39 years",1046
60654,"B01001_014E","Male","40 to 44 years",869
60654,"B01001_015E","Male","45 to 49 years",591
60654,"B01001_016E","Male","50 to 54 years",838
60654,"B01001_017E","Male","55 to 59 years",395
60654,"B01001_018E","Male","60 and 61 years",278
60654,"B01001_019E","Male","62 to 64 years",197
60654,"B01001_020E","Male","65 and 66 years",116
60654,"B01001_021E","Male","67 to 69 years",163
60654,"B01001_022E","Male","70 to 74 years",122
60654,"B01001_023E","Male","75 to 79 years",91
60654,"B01001_024E","Male","80 to 84 years",118
60654,"B01001_025E","Male","85 years and over",0
60654,"B01001_027E","Female","Under 5 years",563
60654,"B01001_028E","Female","5 to 9 years",87
60654,"B01001_029E","Female","10 to 14 years",76
60654,"B01001_030E","Female","15 to 17 years",14
60654,"B01001_031E","Female","18 and 19 years",67
60654,"B01001_032E","Female","20 years",116
60654,"B01001_033E","Female","21 years",105
60654,"B01001_034E","Female","22 to 24 years",458
60654,"B01001_035E","Female","25 to 29 years",2245
60654,"B01001_036E","Female","30 to 34 years",2091
60654,"B01001_037E","Female","35 to 39 years",902
60654,"B01001_038E","Female","40 to 44 years",706
60654,"B01001_039E","Female","45 to 49 years",557
60654,"B01001_040E","Female","50 to 54 years",443
60654,"B01001_041E","Female","55 to 59 years",414
60654,"B01001_042E","Female","60 and 61 years",34
60654,"B01001_043E","Female","62 to 64 years",381
60654,"B01001_044E","Female","65 and 66 years",157
60654,"B01001_045E","Female","67 to 69 years",151
60654,"B01001_046E","Female","70 to 74 years",229
60654,"B01001_047E","Female","75 to 79 years",97
60654,"B01001_048E","Female","80 to 84 years",43
60654,"B01001_049E","Female","85 years and over",43
60655,"B01001_003E","Male","Under 5 years",887
60655,"B01001_004E","Male","5 to 9 years",863
60655,"B01001_005E","Male","10 to 14 years",1054
60655,"B01001_006E","Male","15 to 17 years",695
60655,"B01001_007E","Male","18 and 19 years",477
60655,"B01001_008E","Male","20 years",112
60655,"B01001_009E","Male","21 years",106
60655,"B01001_010E","Male","22 to 24 years",514
60655,"B01001_011E","Male","25 to 29 years",815
60655,"B01001_012E","Male","30 to 34 years",781
60655,"B01001_013E","Male","35 to 39 years",940
60655,"B01001_014E","Male","40 to 44 years",954
60655,"B01001_015E","Male","45 to 49 years",873
60655,"B01001_016E","Male","50 to 54 years",981
60655,"B01001_017E","Male","55 to 59 years",1225
60655,"B01001_018E","Male","60 and 61 years",424
60655,"B01001_019E","Male","62 to 64 years",564
60655,"B01001_020E","Male","65 and 66 years",230
60655,"B01001_021E","Male","67 to 69 years",428
60655,"B01001_022E","Male","70 to 74 years",418
60655,"B01001_023E","Male","75 to 79 years",302
60655,"B01001_024E","Male","80 to 84 years",138
60655,"B01001_025E","Male","85 years and over",161
60655,"B01001_027E","Female","Under 5 years",1035
60655,"B01001_028E","Female","5 to 9 years",869
60655,"B01001_029E","Female","10 to 14 years",1097
60655,"B01001_030E","Female","15 to 17 years",525
60655,"B01001_031E","Female","18 and 19 years",467
60655,"B01001_032E","Female","20 years",226
60655,"B01001_033E","Female","21 years",190
60655,"B01001_034E","Female","22 to 24 years",372
60655,"B01001_035E","Female","25 to 29 years",811
60655,"B01001_036E","Female","30 to 34 years",811
60655,"B01001_037E","Female","35 to 39 years",927
60655,"B01001_038E","Female","40 to 44 years",1163
60655,"B01001_039E","Female","45 to 49 years",872
60655,"B01001_040E","Female","50 to 54 years",1086
60655,"B01001_041E","Female","55 to 59 years",1013
60655,"B01001_042E","Female","60 and 61 years",473
60655,"B01001_043E","Female","62 to 64 years",719
60655,"B01001_044E","Female","65 and 66 years",236
60655,"B01001_045E","Female","67 to 69 years",219
60655,"B01001_046E","Female","70 to 74 years",552
60655,"B01001_047E","Female","75 to 79 years",311
60655,"B01001_048E","Female","80 to 84 years",240
60655,"B01001_049E","Female","85 years and over",413
60656,"B01001_003E","Male","Under 5 years",789
60656,"B01001_004E","Male","5 to 9 years",825
60656,"B01001_005E","Male","10 to 14 years",773
60656,"B01001_006E","Male","15 to 17 years",327
60656,"B01001_007E","Male","18 and 19 years",162
60656,"B01001_008E","Male","20 years",93
60656,"B01001_009E","Male","21 years",43
60656,"B01001_010E","Male","22 to 24 years",419
60656,"B01001_011E","Male","25 to 29 years",1259
60656,"B01001_012E","Male","30 to 34 years",1366
60656,"B01001_013E","Male","35 to 39 years",1323
60656,"B01001_014E","Male","40 to 44 years",1012
60656,"B01001_015E","Male","45 to 49 years",887
60656,"B01001_016E","Male","50 to 54 years",1049
60656,"B01001_017E","Male","55 to 59 years",1115
60656,"B01001_018E","Male","60 and 61 years",506
60656,"B01001_019E","Male","62 to 64 years",422
60656,"B01001_020E","Male","65 and 66 years",279
60656,"B01001_021E","Male","67 to 69 years",384
60656,"B01001_022E","Male","70 to 74 years",489
60656,"B01001_023E","Male","75 to 79 years",455
60656,"B01001_024E","Male","80 to 84 years",217
60656,"B01001_025E","Male","85 years and over",228
60656,"B01001_027E","Female","Under 5 years",1089
60656,"B01001_028E","Female","5 to 9 years",641
60656,"B01001_029E","Female","10 to 14 years",502
60656,"B01001_030E","Female","15 to 17 years",295
60656,"B01001_031E","Female","18 and 19 years",139
60656,"B01001_032E","Female","20 years",59
60656,"B01001_033E","Female","21 years",85
60656,"B01001_034E","Female","22 to 24 years",433
60656,"B01001_035E","Female","25 to 29 years",936
60656,"B01001_036E","Female","30 to 34 years",1538
60656,"B01001_037E","Female","35 to 39 years",979
60656,"B01001_038E","Female","40 to 44 years",790
60656,"B01001_039E","Female","45 to 49 years",898
60656,"B01001_040E","Female","50 to 54 years",691
60656,"B01001_041E","Female","55 to 59 years",901
60656,"B01001_042E","Female","60 and 61 years",303
60656,"B01001_043E","Female","62 to 64 years",601
60656,"B01001_044E","Female","65 and 66 years",372
60656,"B01001_045E","Female","67 to 69 years",363
60656,"B01001_046E","Female","70 to 74 years",729
60656,"B01001_047E","Female","75 to 79 years",571
60656,"B01001_048E","Female","80 to 84 years",401
60656,"B01001_049E","Female","85 years and over",480
60657,"B01001_003E","Male","Under 5 years",1991
60657,"B01001_004E","Male","5 to 9 years",1195
60657,"B01001_005E","Male","10 to 14 years",1224
60657,"B01001_006E","Male","15 to 17 years",426
60657,"B01001_007E","Male","18 and 19 years",243
60657,"B01001_008E","Male","20 years",139
60657,"B01001_009E","Male","21 years",493
60657,"B01001_010E","Male","22 to 24 years",3097
60657,"B01001_011E","Male","25 to 29 years",6769
60657,"B01001_012E","Male","30 to 34 years",5344
60657,"B01001_013E","Male","35 to 39 years",3336
60657,"B01001_014E","Male","40 to 44 years",2066
60657,"B01001_015E","Male","45 to 49 years",2027
60657,"B01001_016E","Male","50 to 54 years",1875
60657,"B01001_017E","Male","55 to 59 years",1400
60657,"B01001_018E","Male","60 and 61 years",341
60657,"B01001_019E","Male","62 to 64 years",874
60657,"B01001_020E","Male","65 and 66 years",441
60657,"B01001_021E","Male","67 to 69 years",601
60657,"B01001_022E","Male","70 to 74 years",716
60657,"B01001_023E","Male","75 to 79 years",376
60657,"B01001_024E","Male","80 to 84 years",463
60657,"B01001_025E","Male","85 years and over",215
60657,"B01001_027E","Female","Under 5 years",1884
60657,"B01001_028E","Female","5 to 9 years",1083
60657,"B01001_029E","Female","10 to 14 years",807
60657,"B01001_030E","Female","15 to 17 years",341
60657,"B01001_031E","Female","18 and 19 years",147
60657,"B01001_032E","Female","20 years",292
60657,"B01001_033E","Female","21 years",458
60657,"B01001_034E","Female","22 to 24 years",3908
60657,"B01001_035E","Female","25 to 29 years",8163
60657,"B01001_036E","Female","30 to 34 years",5091
60657,"B01001_037E","Female","35 to 39 years",3301
60657,"B01001_038E","Female","40 to 44 years",1503
60657,"B01001_039E","Female","45 to 49 years",1540
60657,"B01001_040E","Female","50 to 54 years",1426
60657,"B01001_041E","Female","55 to 59 years",1146
60657,"B01001_042E","Female","60 and 61 years",637
60657,"B01001_043E","Female","62 to 64 years",689
60657,"B01001_044E","Female","65 and 66 years",322
60657,"B01001_045E","Female","67 to 69 years",624
60657,"B01001_046E","Female","70 to 74 years",726
60657,"B01001_047E","Female","75 to 79 years",340
60657,"B01001_048E","Female","80 to 84 years",364
60657,"B01001_049E","Female","85 years and over",514
60659,"B01001_003E","Male","Under 5 years",1438
60659,"B01001_004E","Male","5 to 9 years",1915
60659,"B01001_005E","Male","10 to 14 years",1531
60659,"B01001_006E","Male","15 to 17 years",776
60659,"B01001_007E","Male","18 and 19 years",347
60659,"B01001_008E","Male","20 years",307
60659,"B01001_009E","Male","21 years",309
60659,"B01001_010E","Male","22 to 24 years",1060
60659,"B01001_011E","Male","25 to 29 years",1726
60659,"B01001_012E","Male","30 to 34 years",1745
60659,"B01001_013E","Male","35 to 39 years",1526
60659,"B01001_014E","Male","40 to 44 years",1507
60659,"B01001_015E","Male","45 to 49 years",1230
60659,"B01001_016E","Male","50 to 54 years",1195
60659,"B01001_017E","Male","55 to 59 years",1422
60659,"B01001_018E","Male","60 and 61 years",540
60659,"B01001_019E","Male","62 to 64 years",573
60659,"B01001_020E","Male","65 and 66 years",235
60659,"B01001_021E","Male","67 to 69 years",626
60659,"B01001_022E","Male","70 to 74 years",787
60659,"B01001_023E","Male","75 to 79 years",357
60659,"B01001_024E","Male","80 to 84 years",132
60659,"B01001_025E","Male","85 years and over",207
60659,"B01001_027E","Female","Under 5 years",1834
60659,"B01001_028E","Female","5 to 9 years",1274
60659,"B01001_029E","Female","10 to 14 years",1770
60659,"B01001_030E","Female","15 to 17 years",680
60659,"B01001_031E","Female","18 and 19 years",359
60659,"B01001_032E","Female","20 years",139
60659,"B01001_033E","Female","21 years",358
60659,"B01001_034E","Female","22 to 24 years",821
60659,"B01001_035E","Female","25 to 29 years",1449
60659,"B01001_036E","Female","30 to 34 years",1676
60659,"B01001_037E","Female","35 to 39 years",1820
60659,"B01001_038E","Female","40 to 44 years",1256
60659,"B01001_039E","Female","45 to 49 years",1506
60659,"B01001_040E","Female","50 to 54 years",1157
60659,"B01001_041E","Female","55 to 59 years",1399
60659,"B01001_042E","Female","60 and 61 years",397
60659,"B01001_043E","Female","62 to 64 years",590
60659,"B01001_044E","Female","65 and 66 years",514
60659,"B01001_045E","Female","67 to 69 years",509
60659,"B01001_046E","Female","70 to 74 years",591
60659,"B01001_047E","Female","75 to 79 years",496
60659,"B01001_048E","Female","80 to 84 years",173
60659,"B01001_049E","Female","85 years and over",476
60660,"B01001_003E","Male","Under 5 years",1142
60660,"B01001_004E","Male","5 to 9 years",966
60660,"B01001_005E","Male","10 to 14 years",592
60660,"B01001_006E","Male","15 to 17 years",402
60660,"B01001_007E","Male","18 and 19 years",564
60660,"B01001_008E","Male","20 years",405
60660,"B01001_009E","Male","21 years",393
60660,"B01001_010E","Male","22 to 24 years",867
60660,"B01001_011E","Male","25 to 29 years",2559
60660,"B01001_012E","Male","30 to 34 years",2564
60660,"B01001_013E","Male","35 to 39 years",2134
60660,"B01001_014E","Male","40 to 44 years",1518
60660,"B01001_015E","Male","45 to 49 years",1717
60660,"B01001_016E","Male","50 to 54 years",1578
60660,"B01001_017E","Male","55 to 59 years",1358
60660,"B01001_018E","Male","60 and 61 years",356
60660,"B01001_019E","Male","62 to 64 years",921
60660,"B01001_020E","Male","65 and 66 years",313
60660,"B01001_021E","Male","67 to 69 years",705
60660,"B01001_022E","Male","70 to 74 years",705
60660,"B01001_023E","Male","75 to 79 years",399
60660,"B01001_024E","Male","80 to 84 years",114
60660,"B01001_025E","Male","85 years and over",199
60660,"B01001_027E","Female","Under 5 years",867
60660,"B01001_028E","Female","5 to 9 years",592
60660,"B01001_029E","Female","10 to 14 years",516
60660,"B01001_030E","Female","15 to 17 years",284
60660,"B01001_031E","Female","18 and 19 years",1333
60660,"B01001_032E","Female","20 years",436
60660,"B01001_033E","Female","21 years",399
60660,"B01001_034E","Female","22 to 24 years",1128
60660,"B01001_035E","Female","25 to 29 years",2684
60660,"B01001_036E","Female","30 to 34 years",2529
60660,"B01001_037E","Female","35 to 39 years",1489
60660,"B01001_038E","Female","40 to 44 years",1298
60660,"B01001_039E","Female","45 to 49 years",1090
60660,"B01001_040E","Female","50 to 54 years",1535
60660,"B01001_041E","Female","55 to 59 years",1145
60660,"B01001_042E","Female","60 and 61 years",416
60660,"B01001_043E","Female","62 to 64 years",779
60660,"B01001_044E","Female","65 and 66 years",481
60660,"B01001_045E","Female","67 to 69 years",581
60660,"B01001_046E","Female","70 to 74 years",800
60660,"B01001_047E","Female","75 to 79 years",518
60660,"B01001_048E","Female","80 to 84 years",464
60660,"B01001_049E","Female","85 years and over",663
60661,"B01001_003E","Male","Under 5 years",362
60661,"B01001_004E","Male","5 to 9 years",44
60661,"B01001_005E","Male","10 to 14 years",0
