zcta,variable,sex,age,total_pop,pop_in_cook
60173,P012008,Male,20 years,71,71
60173,P012009,Male,21 years,81,81
60173,P012010,Male,22 to 24 years,289,289
60173,P012011,Male,25 to 29 years,893,893
60173,P012012,Male,30 to 34 years,769,769
60173,P012013,Male,35 to 39 years,581,581
60173,P012014,Male,40 to 44 years,437,437
60173,P012015,Male,45 to 49 years,436,436
60173,P012016,Male,50 to 54 years,406,406
60173,P012017,Male,55 to 59 years,327,327
60173,P012018,Male,60 and 61 years,97,97
60173,P012019,Male,62 to 64 years,150,150
60173,P012020,Male,65 and 66 years,70,70
60173,P012021,Male,67 to 69 years,102,102
60173,P012022,Male,70 to 74 years,99,99
60173,P012023,Male,75 to 79 years,51,51
60173,P012024,Male,80 to 84 years,32,32
60173,P012025,Male,85 years and over,37,37
60173,P012027,Female,Under 5 years,374,374
60173,P012028,Female,5 to 9 years,271,271
60173,P012029,Female,10 to 14 years,294,294
60173,P012030,Female,15 to 17 years,168,168
60173,P012031,Female,18 and 19 years,140,140
60173,P012032,Female,20 years,64,64
60173,P012033,Female,21 years,57,57
60173,P012034,Female,22 to 24 years,342,342
60173,P012035,Female,25 to 29 years,898,898
60173,P012036,Female,30 to 34 years,641,641
60173,P012037,Female,35 to 39 years,468,468
60173,P012038,Female,40 to 44 years,406,406
60173,P012039,Female,45 to 49 years,434,434
60173,P012040,Female,50 to 54 years,439,439
60173,P012041,Female,55 to 59 years,338,338
60173,P012042,Female,60 and 61 years,105,105
60173,P012043,Female,62 to 64 years,160,160
60173,P012044,Female,65 and 66 years,63,63
60173,P012045,Female,67 to 69 years,89,89
60173,P012046,Female,70 to 74 years,99,99
60173,P012047,Female,75 to 79 years,67,67
60173,P012048,Female,80 to 84 years,68,68
60173,P012049,Female,85 years and over,68,68
60176,P012003,Male,Under 5 years,422,422
60176,P012004,Male,5 to 9 years,330,330
60176,P012005,Male,10 to 14 years,292,292
60176,P012006,Male,15 to 17 years,224,224
60176,P012007,Male,18 and 19 years,145,145
60176,P012008,Male,20 years,83,83
60176,P012009,Male,21 years,106,106
60176,P012010,Male,22 to 24 years,287,287
60176,P012011,Male,25 to 29 years,589,589
60176,P012012,Male,30 to 34 years,567,567
60176,P012013,Male,35 to 39 years,453,453
60176,P012014,Male,40 to 44 years,421,421
60176,P012015,Male,45 to 49 years,387,387
60176,P012016,Male,50 to 54 years,473,473
60176,P012017,Male,55 to 59 years,362,362
60176,P012018,Male,60 and 61 years,143,143
60176,P012019,Male,62 to 64 years,137,137
60176,P012020,Male,65 and 66 years,73,73
60176,P012021,Male,67 to 69 years,106,106
60176,P012022,Male,70 to 74 years,166,166
60176,P012023,Male,75 to 79 years,98,98
60176,P012024,Male,80 to 84 years,75,75
60176,P012025,Male,85 years and over,53,53
60176,P012027,Female,Under 5 years,396,396
60176,P012028,Female,5 to 9 years,304,304
60176,P012029,Female,10 to 14 years,312,312
60176,P012030,Female,15 to 17 years,210,210
60176,P012031,Female,18 and 19 years,129,129
60176,P012032,Female,20 years,54,54
60176,P012033,Female,21 years,80,80
60176,P012034,Female,22 to 24 years,261,261
60176,P012035,Female,25 to 29 years,561,561
60176,P012036,Female,30 to 34 years,504,504
60176,P012037,Female,35 to 39 years,385,385
60176,P012038,Female,40 to 44 years,351,351
60176,P012039,Female,45 to 49 years,434,434
60176,P012040,Female,50 to 54 years,406,406
60176,P012041,Female,55 to 59 years,390,390
60176,P012042,Female,60 and 61 years,137,137
60176,P012043,Female,62 to 64 years,152,152
60176,P012044,Female,65 and 66 years,87,87
60176,P012045,Female,67 to 69 years,115,115
60176,P012046,Female,70 to 74 years,175,175
60176,P012047,Female,75 to 79 years,156,156
60176,P012048,Female,80 to 84 years,121,121
60176,P012049,Female,85 years and over,83,83
60192,P012003,Male,Under 5 years,540,540
60192,P012004,Male,5 to 9 years,683,683
60192,P012005,Male,10 to 14 years,647,647
60192,P012006,Male,15 to 17 years,398,398
60192,P012007,Male,18 and 19 years,173,173
60192,P012008,Male,20 years,65,65
60192,P012009,Male,21 years,58,58
60192,P012010,Male,22 to 24 years,239,239
60192,P012011,Male,25 to 29 years,306,306
60192,P012012,Male,30 to 34 years,484,484
60192,P012013,Male,35 to 39 years,600,600
60192,P012014,Male,40 to 44 years,711,711
60192,P012015,Male,45 to 49 years,720,720
60192,P012016,Male,50 to 54 years,669,669
60192,P012017,Male,55 to 59 years,577,577
60192,P012018,Male,60 and 61 years,218,218
60192,P012019,Male,62 to 64 years,289,289
60192,P012020,Male,65 and 66 years,142,142
60192,P012021,Male,67 to 69 years,175,175
60192,P012022,Male,70 to 74 years,187,187
60192,P012023,Male,75 to 79 years,88,88
60192,P012024,Male,80 to 84 years,51,51
60192,P012025,Male,85 years and over,23,23
60192,P012027,Female,Under 5 years,555,555
60192,P012028,Female,5 to 9 years,626,626
60192,P012029,Female,10 to 14 years,587,587
60192,P012030,Female,15 to 17 years,369,369
60192,P012031,Female,18 and 19 years,156,156
60192,P012032,Female,20 years,56,56
60192,P012033,Female,21 years,56,56
60192,P012034,Female,22 to 24 years,199,199
60192,P012035,Female,25 to 29 years,371,371
60192,P012036,Female,30 to 34 years,548,548
60192,P012037,Female,35 to 39 years,667,667
60192,P012038,Female,40 to 44 years,700,700
60192,P012039,Female,45 to 49 years,751,751
60192,P012040,Female,50 to 54 years,793,793
60192,P012041,Female,55 to 59 years,666,666
60192,P012042,Female,60 and 61 years,233,233
60192,P012043,Female,62 to 64 years,298,298
60192,P012044,Female,65 and 66 years,128,128
60192,P012045,Female,67 to 69 years,164,164
60192,P012046,Female,70 to 74 years,170,170
60192,P012047,Female,75 to 79 years,89,89
60192,P012048,Female,80 to 84 years,66,66
60192,P012049,Female,85 years and over,52,52
60193,P012003,Male,Under 5 years,1073,1073
60193,P012004,Male,5 to 9 years,1097,1097
60193,P012005,Male,10 to 14 years,1255,1255
60193,P012006,Male,15 to 17 years,803,803
60193,P012007,Male,18 and 19 years,431,431
60193,P012008,Male,20 years,165,165
60193,P012009,Male,21 years,137,137
60193,P012010,Male,22 to 24 years,685,685
60193,P012011,Male,25 to 29 years,1284,1284
60193,P012012,Male,30 to 34 years,1369,1369
60193,P012013,Male,35 to 39 years,1348,1348
60193,P012014,Male,40 to 44 years,1394,1394
60193,P012015,Male,45 to 49 years,1448,1448
60193,P012016,Male,50 to 54 years,1555,1555
60193,P012017,Male,55 to 59 years,1308,1308
60193,P012018,Male,60 and 61 years,466,466
60193,P012019,Male,62 to 64 years,677,677
60193,P012020,Male,65 and 66 years,364,364
60193,P012021,Male,67 to 69 years,511,511
60193,P012022,Male,70 to 74 years,567,567
60193,P012023,Male,75 to 79 years,408,408
60193,P012024,Male,80 to 84 years,242,242
60193,P012025,Male,85 years and over,176,176
60193,P012027,Female,Under 5 years,1074,1074
60193,P012028,Female,5 to 9 years,1045,1045
60193,P012029,Female,10 to 14 years,1108,1108
60193,P012030,Female,15 to 17 years,712,712
60193,P012031,Female,18 and 19 years,350,350
60193,P012032,Female,20 years,144,144
60193,P012033,Female,21 years,146,146
60193,P012034,Female,22 to 24 years,664,664
60193,P012035,Female,25 to 29 years,1377,1377
60193,P012036,Female,30 to 34 years,1370,1370
60193,P012037,Female,35 to 39 years,1357,1357
60193,P012038,Female,40 to 44 years,1467,1467
60193,P012039,Female,45 to 49 years,1673,1673
60193,P012040,Female,50 to 54 years,1682,1682
60193,P012041,Female,55 to 59 years,1502,1502
60193,P012042,Female,60 and 61 years,588,588
60193,P012043,Female,62 to 64 years,806,806
60193,P012044,Female,65 and 66 years,459,459
60193,P012045,Female,67 to 69 years,681,681
60193,P012046,Female,70 to 74 years,683,683
60193,P012047,Female,75 to 79 years,555,555
60193,P012048,Female,80 to 84 years,502,502
60193,P012049,Female,85 years and over,480,480
60194,P012003,Male,Under 5 years,677,677
60194,P012004,Male,5 to 9 years,571,571
60194,P012005,Male,10 to 14 years,582,582
60194,P012006,Male,15 to 17 years,396,396
60194,P012007,Male,18 and 19 years,211,211
60194,P012008,Male,20 years,95,95
60194,P012009,Male,21 years,99,99
60194,P012010,Male,22 to 24 years,350,350
60194,P012011,Male,25 to 29 years,725,725
60194,P012012,Male,30 to 34 years,784,784
60194,P012013,Male,35 to 39 years,695,695
60194,P012014,Male,40 to 44 years,712,712
60194,P012015,Male,45 to 49 years,620,620
60194,P012016,Male,50 to 54 years,670,670
60194,P012017,Male,55 to 59 years,684,684
60194,P012018,Male,60 and 61 years,243,243
60194,P012019,Male,62 to 64 years,297,297
60194,P012020,Male,65 and 66 years,150,150
60194,P012021,Male,67 to 69 years,185,185
60194,P012022,Male,70 to 74 years,184,184
60194,P012023,Male,75 to 79 years,130,130
60194,P012024,Male,80 to 84 years,109,109
60194,P012025,Male,85 years and over,180,180
60194,P012027,Female,Under 5 years,597,597
60194,P012028,Female,5 to 9 years,567,567
60194,P012029,Female,10 to 14 years,558,558
60194,P012030,Female,15 to 17 years,374,374
60194,P012031,Female,18 and 19 years,196,196
60194,P012032,Female,20 years,66,66
60194,P012033,Female,21 years,93,93
60194,P012034,Female,22 to 24 years,342,342
60194,P012035,Female,25 to 29 years,733,733
60194,P012036,Female,30 to 34 years,743,743
60194,P012037,Female,35 to 39 years,716,716
60194,P012038,Female,40 to 44 years,729,729
60194,P012039,Female,45 to 49 years,745,745
60194,P012040,Female,50 to 54 years,831,831
60194,P012041,Female,55 to 59 years,799,799
60194,P012042,Female,60 and 61 years,275,275
60194,P012043,Female,62 to 64 years,369,369
60194,P012044,Female,65 and 66 years,186,186
60194,P012045,Female,67 to 69 years,204,204
60194,P012046,Female,70 to 74 years,249,249
60194,P012047,Female,75 to 79 years,229,229
60194,P012048,Female,80 to 84 years,271,271
60194,P012049,Female,85 years and over,556,556
60195,P012003,Male,Under 5 years,198,198
60195,P012004,Male,5 to 9 years,123,123
60195,P012005,Male,10 to 14 years,75,75
60195,P012006,Male,15 to 17 years,33,33
60195,P012007,Male,18 and 19 years,36,36
60195,P012008,Male,20 years,20,20
60195,P012009,Male,21 years,25,25
60195,P012010,Male,22 to 24 years,156,156
60195,P012011,Male,25 to 29 years,451,451
60195,P012012,Male,30 to 34 years,407,407
60195,P012013,Male,35 to 39 years,247,247
60195,P012014,Male,40 to 44 years,156,156
60195,P012015,Male,45 to 49 years,113,113
60195,P012016,Male,50 to 54 years,104,104
60195,P012017,Male,55 to 59 years,99,99
60195,P012018,Male,60 and 61 years,37,37
60195,P012019,Male,62 to 64 years,41,41
60195,P012020,Male,65 and 66 years,24,24
60195,P012021,Male,67 to 69 years,21,21
60195,P012022,Male,70 to 74 years,36,36
60195,P012023,Male,75 to 79 years,15,15
60195,P012024,Male,80 to 84 years,12,12
60195,P012025,Male,85 years and over,8,8
60195,P012027,Female,Under 5 years,167,167
60195,P012028,Female,5 to 9 years,97,97
60195,P012029,Female,10 to 14 years,67,67
60195,P012030,Female,15 to 17 years,43,43
60195,P012031,Female,18 and 19 years,36,36
60195,P012032,Female,20 years,19,19
60195,P012033,Female,21 years,32,32
60195,P012034,Female,22 to 24 years,206,206
60195,P012035,Female,25 to 29 years,513,513
60195,P012036,Female,30 to 34 years,323,323
60195,P012037,Female,35 to 39 years,175,175
60195,P012038,Female,40 to 44 years,124,124
60195,P012039,Female,45 to 49 years,92,92
60195,P012040,Female,50 to 54 years,111,111
60195,P012041,Female,55 to 59 years,97,97
60195,P012042,Female,60 and 61 years,36,36
60195,P012043,Female,62 to 64 years,47,47
60195,P012044,Female,65 and 66 years,21,21
60195,P012045,Female,67 to 69 years,32,32
60195,P012046,Female,70 to 74 years,37,37
60195,P012047,Female,75 to 79 years,22,22
60195,P012048,Female,80 to 84 years,20,20
60195,P012049,Female,85 years and over,15,15
60201,P012003,Male,Under 5 years,1145,1145
60201,P012004,Male,5 to 9 years,1077,1077
60201,P012005,Male,10 to 14 years,962,962
60201,P012006,Male,15 to 17 years,639,639
60201,P012007,Male,18 and 19 years,1720,1720
60201,P012008,Male,20 years,968,968
60201,P012009,Male,21 years,932,932
60201,P012010,Male,22 to 24 years,1396,1396
60201,P012011,Male,25 to 29 years,1675,1675
60201,P012012,Male,30 to 34 years,1269,1269
60201,P012013,Male,35 to 39 years,1135,1135
60201,P012014,Male,40 to 44 years,1150,1150
60201,P012015,Male,45 to 49 years,1131,1131
60201,P012016,Male,50 to 54 years,1135,1135
60201,P012017,Male,55 to 59 years,1114,1114
60201,P012018,Male,60 and 61 years,431,431
60201,P012019,Male,62 to 64 years,536,536
60201,P012020,Male,65 and 66 years,292,292
60201,P012021,Male,67 to 69 years,377,377
60201,P012022,Male,70 to 74 years,464,464
60201,P012023,Male,75 to 79 years,387,387
60201,P012024,Male,80 to 84 years,368,368
60201,P012025,Male,85 years and over,403,403
60201,P012027,Female,Under 5 years,1021,1021
60201,P012028,Female,5 to 9 years,1121,1121
60201,P012029,Female,10 to 14 years,1000,1000
60201,P012030,Female,15 to 17 years,573,573
60201,P012031,Female,18 and 19 years,1831,1831
60201,P012032,Female,20 years,1073,1073
60201,P012033,Female,21 years,1020,1020
60201,P012034,Female,22 to 24 years,1310,1310
60201,P012035,Female,25 to 29 years,1577,1577
60201,P012036,Female,30 to 34 years,1181,1181
60201,P012037,Female,35 to 39 years,1165,1165
60201,P012038,Female,40 to 44 years,1251,1251
60201,P012039,Female,45 to 49 years,1200,1200
60201,P012040,Female,50 to 54 years,1213,1213
60201,P012041,Female,55 to 59 years,1237,1237
60201,P012042,Female,60 and 61 years,491,491
60201,P012043,Female,62 to 64 years,607,607
60201,P012044,Female,65 and 66 years,354,354
60201,P012045,Female,67 to 69 years,485,485
60201,P012046,Female,70 to 74 years,582,582
60201,P012047,Female,75 to 79 years,557,557
60201,P012048,Female,80 to 84 years,618,618
60201,P012049,Female,85 years and over,952,952
60202,P012003,Male,Under 5 years,1116,1116
60202,P012004,Male,5 to 9 years,959,959
60202,P012005,Male,10 to 14 years,892,892
60202,P012006,Male,15 to 17 years,557,557
60202,P012007,Male,18 and 19 years,247,247
60202,P012008,Male,20 years,118,118
60202,P012009,Male,21 years,129,129
60202,P012010,Male,22 to 24 years,608,608
60202,P012011,Male,25 to 29 years,1231,1231
60202,P012012,Male,30 to 34 years,1308,1308
60202,P012013,Male,35 to 39 years,1246,1246
60202,P012014,Male,40 to 44 years,1095,1095
60202,P012015,Male,45 to 49 years,1108,1108
60202,P012016,Male,50 to 54 years,1117,1117
60202,P012017,Male,55 to 59 years,989,989
60202,P012018,Male,60 and 61 years,313,313
60202,P012019,Male,62 to 64 years,438,438
60202,P012020,Male,65 and 66 years,218,218
60202,P012021,Male,67 to 69 years,340,340
60202,P012022,Male,70 to 74 years,287,287
60202,P012023,Male,75 to 79 years,195,195
60202,P012024,Male,80 to 84 years,158,158
60202,P012025,Male,85 years and over,115,115
60202,P012027,Female,Under 5 years,1003,1003
60202,P012028,Female,5 to 9 years,949,949
60202,P012029,Female,10 to 14 years,852,852
60202,P012030,Female,15 to 17 years,494,494
60202,P012031,Female,18 and 19 years,270,270
60202,P012032,Female,20 years,105,105
60202,P012033,Female,21 years,113,113
60202,P012034,Female,22 to 24 years,621,621
60202,P012035,Female,25 to 29 years,1423,1423
60202,P012036,Female,30 to 34 years,1389,1389
60202,P012037,Female,35 to 39 years,1344,1344
60202,P012038,Female,40 to 44 years,1291,1291
60202,P012039,Female,45 to 49 years,1254,1254
60202,P012040,Female,50 to 54 years,1348,1348
60202,P012041,Female,55 to 59 years,1227,1227
60202,P012042,Female,60 and 61 years,399,399
60202,P012043,Female,62 to 64 years,562,562
60202,P012044,Female,65 and 66 years,324,324
60202,P012045,Female,67 to 69 years,380,380
60202,P012046,Female,70 to 74 years,434,434
60202,P012047,Female,75 to 79 years,301,301
60202,P012048,Female,80 to 84 years,225,225
60202,P012049,Female,85 years and over,269,269
60203,P012003,Male,Under 5 years,145,145
60203,P012004,Male,5 to 9 years,179,179
60203,P012005,Male,10 to 14 years,173,173
60203,P012006,Male,15 to 17 years,108,108
60203,P012007,Male,18 and 19 years,36,36
60203,P012008,Male,20 years,25,25
60203,P012009,Male,21 years,13,13
60203,P012010,Male,22 to 24 years,48,48
60203,P012011,Male,25 to 29 years,77,77
60203,P012012,Male,30 to 34 years,78,78
60203,P012013,Male,35 to 39 years,126,126
60203,P012014,Male,40 to 44 years,130,130
60203,P012015,Male,45 to 49 years,154,154
60203,P012016,Male,50 to 54 years,177,177
60203,P012017,Male,55 to 59 years,169,169
60203,P012018,Male,60 and 61 years,55,55
60203,P012019,Male,62 to 64 years,106,106
60203,P012020,Male,65 and 66 years,46,46
60203,P012021,Male,67 to 69 years,50,50
60203,P012022,Male,70 to 74 years,91,91
60203,P012023,Male,75 to 79 years,50,50
60203,P012024,Male,80 to 84 years,56,56
60203,P012025,Male,85 years and over,44,44
60203,P012027,Female,Under 5 years,141,141
60203,P012028,Female,5 to 9 years,159,159
60203,P012029,Female,10 to 14 years,182,182
60203,P012030,Female,15 to 17 years,111,111
60203,P012031,Female,18 and 19 years,45,45
60203,P012032,Female,20 years,5,5
60203,P012033,Female,21 years,19,19
60203,P012034,Female,22 to 24 years,48,48
60203,P012035,Female,25 to 29 years,66,66
60203,P012036,Female,30 to 34 years,109,109
60203,P012037,Female,35 to 39 years,133,133
60203,P012038,Female,40 to 44 years,140,140
60203,P012039,Female,45 to 49 years,172,172
60203,P012040,Female,50 to 54 years,207,207
60203,P012041,Female,55 to 59 years,203,203
60203,P012042,Female,60 and 61 years,66,66
60203,P012043,Female,62 to 64 years,121,121
60203,P012044,Female,65 and 66 years,53,53
60203,P012045,Female,67 to 69 years,78,78
60203,P012046,Female,70 to 74 years,98,98
60203,P012047,Female,75 to 79 years,84,84
60203,P012048,Female,80 to 84 years,75,75
60203,P012049,Female,85 years and over,72,72
60301,P012003,Male,Under 5 years,61,61
60301,P012004,Male,5 to 9 years,53,53
60301,P012005,Male,10 to 14 years,36,36
60301,P012006,Male,15 to 17 years,27,27
60301,P012007,Male,18 and 19 years,14,14
60301,P012008,Male,20 years,10,10
60301,P012009,Male,21 years,7,7
60301,P012010,Male,22 to 24 years,51,51
60301,P012011,Male,25 to 29 years,142,142
60301,P012012,Male,30 to 34 years,125,125
60301,P012013,Male,35 to 39 years,88,88
60301,P012014,Male,40 to 44 years,77,77
