census_name,clean_name,census_place_code,variable,sex,age,estimate
"Riverside village, Illinois",Riverside,64421,P012039,Female,45 to 49 years,423
"Riverside village, Illinois",Riverside,64421,P012040,Female,50 to 54 years,399
"Riverside village, Illinois",Riverside,64421,P012041,Female,55 to 59 years,326
"Riverside village, Illinois",Riverside,64421,P012042,Female,60 and 61 years,126
"Riverside village, Illinois",Riverside,64421,P012043,Female,62 to 64 years,155
"Riverside village, Illinois",Riverside,64421,P012044,Female,65 and 66 years,90
"Riverside village, Illinois",Riverside,64421,P012045,Female,67 to 69 years,118
"Riverside village, Illinois",Riverside,64421,P012046,Female,70 to 74 years,148
"Riverside village, Illinois",Riverside,64421,P012047,Female,75 to 79 years,131
"Riverside village, Illinois",Riverside,64421,P012048,Female,80 to 84 years,117
"Riverside village, Illinois",Riverside,64421,P012049,Female,85 years and over,119
"Robbins village, Illinois",Robbins,64616,P012003,Male,Under 5 years,190
"Robbins village, Illinois",Robbins,64616,P012004,Male,5 to 9 years,207
"Robbins village, Illinois",Robbins,64616,P012005,Male,10 to 14 years,208
"Robbins village, Illinois",Robbins,64616,P012006,Male,15 to 17 years,155
"Robbins village, Illinois",Robbins,64616,P012007,Male,18 and 19 years,82
"Robbins village, Illinois",Robbins,64616,P012008,Male,20 years,44
"Robbins village, Illinois",Robbins,64616,P012009,Male,21 years,40
"Robbins village, Illinois",Robbins,64616,P012010,Male,22 to 24 years,101
"Robbins village, Illinois",Robbins,64616,P012011,Male,25 to 29 years,137
"Robbins village, Illinois",Robbins,64616,P012012,Male,30 to 34 years,138
"Robbins village, Illinois",Robbins,64616,P012013,Male,35 to 39 years,122
"Robbins village, Illinois",Robbins,64616,P012014,Male,40 to 44 years,142
"Robbins village, Illinois",Robbins,64616,P012015,Male,45 to 49 years,176
"Robbins village, Illinois",Robbins,64616,P012016,Male,50 to 54 years,234
"Robbins village, Illinois",Robbins,64616,P012017,Male,55 to 59 years,169
"Robbins village, Illinois",Robbins,64616,P012018,Male,60 and 61 years,49
"Robbins village, Illinois",Robbins,64616,P012019,Male,62 to 64 years,54
"Robbins village, Illinois",Robbins,64616,P012020,Male,65 and 66 years,44
"Robbins village, Illinois",Robbins,64616,P012021,Male,67 to 69 years,57
"Robbins village, Illinois",Robbins,64616,P012022,Male,70 to 74 years,81
"Robbins village, Illinois",Robbins,64616,P012023,Male,75 to 79 years,65
"Robbins village, Illinois",Robbins,64616,P012024,Male,80 to 84 years,48
"Robbins village, Illinois",Robbins,64616,P012025,Male,85 years and over,45
"Robbins village, Illinois",Robbins,64616,P012027,Female,Under 5 years,189
"Robbins village, Illinois",Robbins,64616,P012028,Female,5 to 9 years,200
"Robbins village, Illinois",Robbins,64616,P012029,Female,10 to 14 years,196
"Robbins village, Illinois",Robbins,64616,P012030,Female,15 to 17 years,148
"Robbins village, Illinois",Robbins,64616,P012031,Female,18 and 19 years,86
"Robbins village, Illinois",Robbins,64616,P012032,Female,20 years,39
"Robbins village, Illinois",Robbins,64616,P012033,Female,21 years,23
"Robbins village, Illinois",Robbins,64616,P012034,Female,22 to 24 years,100
"Robbins village, Illinois",Robbins,64616,P012035,Female,25 to 29 years,168
"Robbins village, Illinois",Robbins,64616,P012036,Female,30 to 34 years,163
"Robbins village, Illinois",Robbins,64616,P012037,Female,35 to 39 years,139
"Robbins village, Illinois",Robbins,64616,P012038,Female,40 to 44 years,146
"Robbins village, Illinois",Robbins,64616,P012039,Female,45 to 49 years,199
"Robbins village, Illinois",Robbins,64616,P012040,Female,50 to 54 years,202
"Robbins village, Illinois",Robbins,64616,P012041,Female,55 to 59 years,157
"Robbins village, Illinois",Robbins,64616,P012042,Female,60 and 61 years,60
"Robbins village, Illinois",Robbins,64616,P012043,Female,62 to 64 years,75
"Robbins village, Illinois",Robbins,64616,P012044,Female,65 and 66 years,41
"Robbins village, Illinois",Robbins,64616,P012045,Female,67 to 69 years,78
"Robbins village, Illinois",Robbins,64616,P012046,Female,70 to 74 years,100
"Robbins village, Illinois",Robbins,64616,P012047,Female,75 to 79 years,95
"Robbins village, Illinois",Robbins,64616,P012048,Female,80 to 84 years,76
"Robbins village, Illinois",Robbins,64616,P012049,Female,85 years and over,69
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012003,Male,Under 5 years,871
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012004,Male,5 to 9 years,730
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012005,Male,10 to 14 years,753
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012006,Male,15 to 17 years,507
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012007,Male,18 and 19 years,333
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012008,Male,20 years,159
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012009,Male,21 years,154
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012010,Male,22 to 24 years,514
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012011,Male,25 to 29 years,938
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012012,Male,30 to 34 years,924
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012013,Male,35 to 39 years,878
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012014,Male,40 to 44 years,861
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012015,Male,45 to 49 years,934
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012016,Male,50 to 54 years,968
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012017,Male,55 to 59 years,721
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012018,Male,60 and 61 years,248
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012019,Male,62 to 64 years,321
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012020,Male,65 and 66 years,186
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012021,Male,67 to 69 years,224
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012022,Male,70 to 74 years,269
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012023,Male,75 to 79 years,245
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012024,Male,80 to 84 years,160
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012025,Male,85 years and over,125
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012027,Female,Under 5 years,813
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012028,Female,5 to 9 years,713
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012029,Female,10 to 14 years,755
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012030,Female,15 to 17 years,461
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012031,Female,18 and 19 years,265
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012032,Female,20 years,108
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012033,Female,21 years,127
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012034,Female,22 to 24 years,432
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012035,Female,25 to 29 years,863
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012036,Female,30 to 34 years,834
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012037,Female,35 to 39 years,804
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012038,Female,40 to 44 years,840
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012039,Female,45 to 49 years,920
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012040,Female,50 to 54 years,965
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012041,Female,55 to 59 years,774
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012042,Female,60 and 61 years,258
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012043,Female,62 to 64 years,365
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012044,Female,65 and 66 years,178
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012045,Female,67 to 69 years,306
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012046,Female,70 to 74 years,363
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012047,Female,75 to 79 years,354
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012048,Female,80 to 84 years,288
"Rolling Meadows city, Illinois",Rolling Meadows,65338,P012049,Female,85 years and over,290
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012003,Male,Under 5 years,101
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012004,Male,5 to 9 years,128
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012005,Male,10 to 14 years,136
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012006,Male,15 to 17 years,73
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012007,Male,18 and 19 years,49
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012008,Male,20 years,25
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012009,Male,21 years,20
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012010,Male,22 to 24 years,63
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012011,Male,25 to 29 years,93
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012012,Male,30 to 34 years,121
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012013,Male,35 to 39 years,118
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012014,Male,40 to 44 years,140
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012015,Male,45 to 49 years,161
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012016,Male,50 to 54 years,146
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012017,Male,55 to 59 years,122
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012018,Male,60 and 61 years,38
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012019,Male,62 to 64 years,65
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012020,Male,65 and 66 years,25
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012021,Male,67 to 69 years,36
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012022,Male,70 to 74 years,37
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012023,Male,75 to 79 years,22
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012024,Male,80 to 84 years,23
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012025,Male,85 years and over,9
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012027,Female,Under 5 years,99
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012028,Female,5 to 9 years,118
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012029,Female,10 to 14 years,132
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012030,Female,15 to 17 years,77
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012031,Female,18 and 19 years,33
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012032,Female,20 years,19
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012033,Female,21 years,24
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012034,Female,22 to 24 years,71
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012035,Female,25 to 29 years,109
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012036,Female,30 to 34 years,130
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012037,Female,35 to 39 years,125
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012038,Female,40 to 44 years,156
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012039,Female,45 to 49 years,182
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012040,Female,50 to 54 years,149
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012041,Female,55 to 59 years,152
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012042,Female,60 and 61 years,64
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012043,Female,62 to 64 years,74
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012044,Female,65 and 66 years,46
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012045,Female,67 to 69 years,44
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012046,Female,70 to 74 years,62
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012047,Female,75 to 79 years,39
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012048,Female,80 to 84 years,35
"Cook County (part), Roselle village, Illinois",Roselle,65806,P012049,Female,85 years and over,32
"Rosemont village, Illinois",Rosemont,65819,P012003,Male,Under 5 years,178
"Rosemont village, Illinois",Rosemont,65819,P012004,Male,5 to 9 years,180
"Rosemont village, Illinois",Rosemont,65819,P012005,Male,10 to 14 years,145
"Rosemont village, Illinois",Rosemont,65819,P012006,Male,15 to 17 years,82
"Rosemont village, Illinois",Rosemont,65819,P012007,Male,18 and 19 years,46
"Rosemont village, Illinois",Rosemont,65819,P012008,Male,20 years,21
"Rosemont village, Illinois",Rosemont,65819,P012009,Male,21 years,27
"Rosemont village, Illinois",Rosemont,65819,P012010,Male,22 to 24 years,97
"Rosemont village, Illinois",Rosemont,65819,P012011,Male,25 to 29 years,192
"Rosemont village, Illinois",Rosemont,65819,P012012,Male,30 to 34 years,204
"Rosemont village, Illinois",Rosemont,65819,P012013,Male,35 to 39 years,178
"Rosemont village, Illinois",Rosemont,65819,P012014,Male,40 to 44 years,170
"Rosemont village, Illinois",Rosemont,65819,P012015,Male,45 to 49 years,152
"Rosemont village, Illinois",Rosemont,65819,P012016,Male,50 to 54 years,109
"Rosemont village, Illinois",Rosemont,65819,P012017,Male,55 to 59 years,88
"Rosemont village, Illinois",Rosemont,65819,P012018,Male,60 and 61 years,36
"Rosemont village, Illinois",Rosemont,65819,P012019,Male,62 to 64 years,48
"Rosemont village, Illinois",Rosemont,65819,P012020,Male,65 and 66 years,27
"Rosemont village, Illinois",Rosemont,65819,P012021,Male,67 to 69 years,43
"Rosemont village, Illinois",Rosemont,65819,P012022,Male,70 to 74 years,58
"Rosemont village, Illinois",Rosemont,65819,P012023,Male,75 to 79 years,53
"Rosemont village, Illinois",Rosemont,65819,P012024,Male,80 to 84 years,33
"Rosemont village, Illinois",Rosemont,65819,P012025,Male,85 years and over,20
"Rosemont village, Illinois",Rosemont,65819,P012027,Female,Under 5 years,143
"Rosemont village, Illinois",Rosemont,65819,P012028,Female,5 to 9 years,157
"Rosemont village, Illinois",Rosemont,65819,P012029,Female,10 to 14 years,110
"Rosemont village, Illinois",Rosemont,65819,P012030,Female,15 to 17 years,83
"Rosemont village, Illinois",Rosemont,65819,P012031,Female,18 and 19 years,37
"Rosemont village, Illinois",Rosemont,65819,P012032,Female,20 years,29
"Rosemont village, Illinois",Rosemont,65819,P012033,Female,21 years,17
"Rosemont village, Illinois",Rosemont,65819,P012034,Female,22 to 24 years,65
"Rosemont village, Illinois",Rosemont,65819,P012035,Female,25 to 29 years,170
"Rosemont village, Illinois",Rosemont,65819,P012036,Female,30 to 34 years,156
"Rosemont village, Illinois",Rosemont,65819,P012037,Female,35 to 39 years,158
"Rosemont village, Illinois",Rosemont,65819,P012038,Female,40 to 44 years,134
"Rosemont village, Illinois",Rosemont,65819,P012039,Female,45 to 49 years,131
"Rosemont village, Illinois",Rosemont,65819,P012040,Female,50 to 54 years,110
"Rosemont village, Illinois",Rosemont,65819,P012041,Female,55 to 59 years,100
